"Outcome_M4","Date_1","Quan_2","Quan_3","Quan_4","Quan_5","Quan_6","Quan_7","Quan_10","Quan_11","Cat_3","Cat_4","Quan_17","Quan_18","Cat_162","Cat_210","Cat_216","Cat_466","Cat_467","Cat_469","Cat_470","Cat_495","Quan_27","Day_Of_Year_1"
500,2100,6400,43,232964,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"139","221",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,91.125
6000,2793,9100,143,582649,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"336","565",3.25355450236967,11.0857142857143,"0","0","0","0","1","2","1","0",0,53.625
500,2366,7600,71,228284,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"226","8",4,11.0857142857143,"2","2","0","0","0","0","0","0",0,357.125
2000,2807,7200,66,148530,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"39","635",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,67.625
6000,2628,8400,136,1345876,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"23","445",2,11.0857142857143,"0","0","0","0","1","2","0","0",2,253.875
3000,1421,7000,64,437694,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"36","44",4,11.0857142857143,"2","2","2","0","0","0","0","0",0,142.625
500,2842,5500,10,152120,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"406","174",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,102.625
500,2842,5900,26,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"365","621",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,102.625
500,1857,7800,58,25120,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"125","199",4,11.0857142857143,"2","0","2","0","0","0","0","0",0,213.375
3000,2478,8700,74,222511,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","48",4,11.0857142857143,"2","2","2","0","1","2","0","0",0,103.875
2000,3374,6000,31,55669,37,15,12,19,10,"12","1362",2,11.0857142857143,"2","0","0","0","0","0","0","0",0,269.375
16000,2814,8400,93,1616915,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"364","40",3.25355450236967,11.0857142857143,"0","0","0","0","1","0","0","0",0,74.625
5000,2471,7700,48,513282,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","49",4,11.0857142857143,"2","2","2","0","0","2","0","0",0,96.875
15000,2310,9600,146,2479325,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"221","361",3.25355450236967,11.0857142857143,"0","0","0","0","1","2","0","0",2,301.125
11000,1876,8300,126,639700,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"54","80",3.25355450236967,2,"0","0","0","0","0","2","0","0",0,232.375
500,1547,6100,86,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"51","70",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,268.625
2000,2128,7000,44,1014891,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"33","284",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,119.125
500,3122,6400,43,440417.6367713,1,1,0,1,1,"589","1089",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,17.375
2000,2863,7700,71,1153618,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"10","860",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,123.625
10000,2492,9000,96,1329383,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"1","385",3.25355450236967,11.0857142857143,"0","0","0","0","1","0","1","0",5,117.875
500,2891,2800,51,233505,0,0,0,0,0,"252","447",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,151.625
500,2877,4600,44,487737,29,1,13,11,1,"395","19",8,11.0857142857143,"0","0","0","0","0","0","0","0",0,137.625
2000,2142,4800,5,37066,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"6","10",3.25355450236967,11.0857142857143,"2","0","0","0","0","0","0","0",0,133.125
3000,2436,6800,88,240488,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"258","414",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","0","0",0,61.875
3000,1542,6500,93,62744,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"113","181",2,16,"0","0","0","0","0","0","0","0",0,263.625
500,3080,7500,64,91439,10,3,2,5,3,"73","279",6,11.0857142857143,"0","0","0","0","1","0","0","0",0,340.625
500,3052,7800,87,2241,3,1,0,2,1,"487","900",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,312.625
2000,2170,6700,19,67486,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","201",4,11.0857142857143,"2","2","2","0","0","0","0","0",0,161.125
500,2730,7200,73,20658,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"171","270",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,355.875
2000,2821,7500,67,2330,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","210",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,81.625
3000,3080,7900,64,145077,47,4,24,12,3,"30","44",4,11.0857142857143,"2","2","2","0","0","0","0","0",0,340.625
16000,3171,8800,55,16504,26,11,13,9,5,"32","52",7,11.0857142857143,"2","2","2","0","0","0","0","0",0,66.375
5000,2457,7700,88,537923,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"254","407",3.25355450236967,11.0857142857143,"0","0","0","0","1","0","0","0",0,82.875
500,2877,5400,17,64356,2,0,0,2,0,"304","281",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,137.625
500,2485,6300,51,195081,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"240","291",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,110.875
500,2499,4300,4,180029,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"9","481",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,124.875
500,2688,7000,67,121700,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"352","597",2,11.0857142857143,"0","0","0","0","1","0","0","0",0,313.875
2000,2688,7100,80,121700,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"352","597",2,11.0857142857143,"0","0","0","0","1","2","0","0",0,313.875
5000,2618,8100,135,451502,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"297","490",3.25355450236967,6,"0","0","0","0","1","2","0","0",0,243.875
2000,2863,7800,57,12461,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"50","199",7,11.0857142857143,"2","0","2","0","0","0","0","0",0,123.625
2000,2618,6100,27,459861,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","5",2,11.0857142857143,"2","2","2","0","0","0","0","0",0,243.875
2000,1904,7100,45,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"33","42",3.25355450236967,11.0857142857143,"0","0","0","0","1","0","0","0",0,260.375
500,2478,4600,45,92257,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"220","240",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,103.875
500,3213,4000,30,396868,10,2,4,6,2,"555","1044",3,11.0857142857143,"0","0","0","0","0","0","0","0",0,108.375
2000,2477,6900,48,204611,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"64","96",2,11.0857142857143,"0","0","2","0","0","0","0","0",0,102.875
5000,1750,8500,97,648530,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"114","190",3.25355450236967,6,"0","0","0","0","1","2","0","0",0,106.375
3000,1799,8200,55,467424,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"29","38",2,11.0857142857143,"2","2","0","0","0","2","0","0",0,155.375
2000,1777,6900,31,688576,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"64","96",2,11.0857142857143,"0","0","2","0","0","0","0","0",0,133.375
3000,2604,9200,113,752566,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"23","32",2,11.0857142857143,"0","0","0","0","1","2","0","0",0,229.875
21000,3192,8700,78,1172663,34,14,17,9,6,"32","48",7,11.0857142857143,"2","2","2","0","1","2","0","0",0,87.375
13000,2310,9700,112,2089715,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"221","361",3.25355450236967,11.0857142857143,"0","0","0","0","1","2","0","0",2,301.125
3000,2732,8600,113,850081,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","38",2,11.0857142857143,"2","2","0","0","0","0","0","0",0,357.875
2000,2737,7700,82,241135,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"136","218",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,362.875
500,2121,6000,46,398306,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"159","250",3.25355450236967,11.0857142857143,"0","0","0","0","1","0","0","0",0,112.125
2000,1784,8100,29,72764,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","4",4,11.0857142857143,"2","2","2","0","0","0","0","0",0,140.375
5000,2254,7000,39,779723,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","5",2,11.0857142857143,"2","2","2","0","0","0","0","0",0,245.125
2000,3325,6700,82,440417.6367713,26,15,4,13,6,"15","22",3.25355450236967,11.0857142857143,"0","0","0","0","1","0","0","0",0,220.375
3000,3220,7500,59,769387,34,12,14,15,9,"51","179",6,11.0857142857143,"0","0","0","0","1","2","0","0",0,115.375
26000,3229,7400,66,1242470,99,10,48,28,6,"57","1118",4,11.0857142857143,"0","0","2","0","0","0","0","0",0,124.375
2000,2989,8100,98,506824,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"105","169",3.25355450236967,11.0857142857143,"0","0","0","0","1","0","0","0",0,249.625
47000,3143,8400,72,3030132,89,22,30,61,17,"30","39",4,11.0857142857143,"2","2","2","0","0","0","0","0",0,38.375
2000,1687,6100,112,49260,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"58","85",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,43.375
5000,3229,3200,49,440417.6367713,49,1,37,6,0,"647","1263",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,124.375
500,2996,7400,40,115259,2,0,0,2,0,"418","372",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,256.625
6000,2849,8200,103,907724,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"254","486",2,4,"0","0","0","0","0","0","1","0",16,109.625
2000,2512,6900,22,76488,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","201",4,11.0857142857143,"2","2","2","0","0","0","0","0",0,137.875
2000,3213,8600,89,1006612,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"387","657",3,11.0857142857143,"0","0","0","0","0","0","0","0",0,108.375
2000,2639,7000,86,70234,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"51","497",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,264.875
500,2814,6800,49,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","7",4,11.0857142857143,"2","2","2","0","0","0","0","0",0,74.625
10000,2800,8500,107,793713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"10","123",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,60.625
3000,2100,8300,26,534158,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","6",7,11.0857142857143,"2","2","2","0","0","0","0","0",0,91.125
2000,2688,7600,73,74139,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"37","53",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,313.875
500,2695,4800,77,25811,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"278","570",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,320.875
3000,2142,7100,60,924460,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","40",2,11.0857142857143,"0","0","0","0","0","2","0","0",0,133.125
500,2681,1600,13,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"93","397",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,306.875
6000,2072,7300,85,546056,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"34","260",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,63.125
2000,1988,5500,76,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"190","300",3.25355450236967,4,"0","0","0","0","0","0","0","0",0,344.375
500,2302,5400,37,331563,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"64","360",4,11.0857142857143,"2","0","2","0","0","0","0","0",0,293.125
500,2347,5400,56,564834,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"225","369",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,338.125
2000,2618,7400,60,94900,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"113","495",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,243.875
