"Outcome_M3","Date_1","Quan_1","Quan_2","Quan_3","Quan_4","Quan_5","Quan_6","Quan_7","Quan_10","Quan_11","Cat_3","Cat_4","Quan_16","Quan_18","Cat_110","Cat_204","Cat_216","Cat_349","Quant_24","Cat_467","Cat_469","Cat_470","Cat_494","Cat_498","Quan_27","Day_Of_Year_1"
500,2807,1411600,6987.22826086957,2,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"194","760",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,67.625
23000,2471,1864300,8300,49,411958,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","6",10,11.0857142857143,"0","0","2","0",30,"0","2","0","0","0",0,96.875
500,2613,2344300,5200,68,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"329","549",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,238.875
500,3101,3311300,7600,39,440417.6367713,2,1,1,1,1,"454","841",2,11.0857142857143,"2","0","0","0",5,"1","0","0","1","1",0,361.625
2000,2849,2657500,7000,30,22522,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"277","451",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,109.625
2000,2347,784400,8600,56,114820,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"142","374",12,11.0857142857143,"0","0","0","0",43,"0","2","0","0","0",0,338.125
2000,2371,784400,7000,61,513190,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"10","123",2,11.0857142857143,"2","0","0","0",12,"0","0","0","0","0",0,362.125
11000,2107,320800,8100,49,18034,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","48",4,11.0857142857143,"0","0","2","0",621,"0","2","0","0","0",0,98.125
2000,3186,2175300,8300,69,14306,8,4,3,2,2,"142","1010",12,11.0857142857143,"0","0","0","0",24,"0","0","0","0","0",0,81.375
500,2365,1684000,5700,29,8895,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"228","372",4,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,356.125
3000,2737,2492900,7700,119,241135,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"136","218",12,12,"0","0","0","0",2,"0","0","0","0","0",0,362.875
6000,2499,981000,8700,128,1749217,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"79","129",60,11.0857142857143,"3","0","0","0",53.1466275659824,"1","2","0","1","0",0,124.875
8000,1904,192800,9200,80,922361,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"1","1",9.45927601809955,11.0857142857143,"0","0","0","0",20,"1","2","1","1","1",3,260.375
500,2814,1411600,6200,47,4315,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"379","642",16,11.0857142857143,"0","0","0","0",40,"0","0","0","0","0",0,74.625
500,2842,1463400,6000,5,152120,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"406","174",9.45927601809955,11.0857142857143,"0","2","0","0",30,"0","0","0","0","0",0,102.625
500,2639,1210500,6300,83,334974,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"278","455",9.45927601809955,11.0857142857143,"0","0","0","0",2,"0","0","0","0","0",0,264.875
500,2638,1210500,7500,27,6274,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"34","47",4,11.0857142857143,"2","0","0","0",53.1466275659824,"0","0","0","0","0",0,263.875
3000,3066,2004800,8100,111,670440,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"411","725",12,11.0857142857143,"0","0","0","0",53.1466275659824,"0","2","0","0","0",0,326.625
2000,2506,1999100,7700,48,6274,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"34","47",4,11.0857142857143,"2","0","0","0",53.1466275659824,"0","0","0","0","0",0,131.875
2000,1949,219300,6200,59,746269,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"8","18",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"1","0","0","1","0",0,305.375
2000,1652,356000,7100,94,123467,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"97","152",12,11.0857142857143,"2","0","0","0",53.1466275659824,"0","0","0","0","0",0,8.375
2000,3171,2175300,7600,89,90686,33,10,17,19,7,"131","18",9.45927601809955,11.0857142857143,"0","0","0","0",4,"0","0","0","0","0",0,66.375
500,3171,3518300,7600,71,4538,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"385","655",4,11.0857142857143,"3","0","0","0",53.1466275659824,"0","0","0","0","0",0,66.375
18000,3038,1979900,8200,77,242674,31,4,13,9,2,"32","48",7,11.0857142857143,"0","0","2","0",199,"0","0","0","0","0",0,298.625
3000,2527,1098100,8300,101,673497,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"114","274",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"1","0","0","0","0",0,152.875
500,2856,2657500,5400,3,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"104","863",9.45927601809955,11.0857142857143,"0","2","0","0",9,"0","0","0","0","0",0,116.625
500,2443,887900,6100,38,391657,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"237","388",2,11.0857142857143,"0","0","0","0",32,"0","0","0","0","0",0,68.875
500,1722,421100,5500,50,55958,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"48","67",2,11.0857142857143,"2","0","0","0",26,"0","0","0","0","0",0,78.375
2000,2730,2492900,6200,93,341566,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"227","305",8,11.0857142857143,"0","0","0","0",10,"0","0","0","0","0",0,355.875
24000,2485,918600,8100,73,883301,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"75","413",16,11.0857142857143,"0","0","0","0",46,"0","2","1","0","0",0,110.875
3000,2877,2789600,7400,33,440417.6367713,4,3,2,1,0,"32","201",2,11.0857142857143,"0","0","2","0",325,"0","0","0","0","0",0,137.625
500,2870,2789600,5700,42,181085,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"408","715",8,11.0857142857143,"0","0","0","0",43,"1","0","0","0","0",0,130.625
6000,1974,890700,8900,110,674410,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"55","81",8,8,"0","0","0","0",310,"1","2","0","0","0",0,330.375
15000,2471,918600,7600,39,513282,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","49",10,11.0857142857143,"0","0","2","0",54,"0","2","0","0","0",0,96.875
500,2456,887900,6200,30,84124,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"241","393",12,10,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,81.875
500,3003,3177200,5900,39,440417.6367713,6,2,0,6,2,"499","926",9.45927601809955,11.0857142857143,"0","2","0","0",53.1466275659824,"0","0","0","0","0",0,263.625
500,1904,837500,7200,39,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","198",8,11.0857142857143,"0","0","2","0",114,"0","0","0","0","0",0,260.375
2000,3325,2613200,6900,65,440417.6367713,25,15,4,13,6,"15","22",8,11.0857142857143,"0","0","0","0",6,"1","0","0","0","0",0,220.375
500,2127,1139100,6100,11,221857,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"107","174",9.45927601809955,11.0857142857143,"0","2","0","0",18,"0","0","0","0","0",0,118.125
500,3227,3792300,5900,54,9772,1,1,0,1,1,"143","895",9.45927601809955,11.0857142857143,"3","0","0","0",8,"0","0","0","0","0",0,122.375
61000,3234,3792300,8600,137,4365238,204,73,39,83,46,"8","11",18,18,"3","0","0","0",53.1466275659824,"1","0","0","1","1",0,129.375
2000,2842,2657500,5400,22,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"365","621",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,102.625
3000,2578,1130900,8300,72,304545,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","286",6,11.0857142857143,"0","0","0","0",27,"0","0","0","0","0",0,203.875
6000,3367,4308600,8500,103,169907,54,20,21,42,16,"424","754",12,11.0857142857143,"0","0","0","0",53.1466275659824,"1","2","0","1","0",0,262.375
2000,2870,1578000,8000,45,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"253","406",8,11.0857142857143,"0","0","0","0",12,"1","0","0","0","0",0,130.625
500,3178,3518300,5200,7,86725,5,3,0,3,2,"6","1229",4,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,73.375
2000,3325,2613200,8400,10,440417.6367713,1,0,0,0,0,"70","1168",9.45927601809955,11.0857142857143,"3","0","0","0",53.1466275659824,"0","0","0","0","0",0,220.375
500,2485,1864300,7000,8,327421,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"50","69",4,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,110.875
2000,2240,613700,5900,49,95291,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"48","66",9.45927601809955,11.0857142857143,"4","0","0","0",41,"0","0","0","0","0",0,231.125
3000,2121,1139100,6400,73,398306,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"159","250",9.45927601809955,11.0857142857143,"0","0","0","0",6,"0","0","0","1","1",0,112.125
3000,2170,1467500,6900,28,67486,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","201",2,11.0857142857143,"0","0","2","0",329,"0","0","0","0","0",0,161.125
3000,2877,1578000,7500,26,440417.6367713,6,4,3,1,0,"32","201",4,11.0857142857143,"0","0","2","0",325,"0","0","0","0","0",0,137.625
2000,2835,1463400,4300,38,367328,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"198","714",9.45927601809955,11.0857142857143,"2","0","0","0",53.1466275659824,"0","0","0","0","0",0,95.625
500,2456,1804500,6600,49,84124,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"241","393",10,10,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,81.875
500,3241,2301100,5700,7,176797,3,0,0,3,0,"403","1234",9.45927601809955,11.0857142857143,"4","0","0","0",13,"0","0","0","0","0",0,136.375
500,1800,721200,3800,17,191088,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"12","15",9.45927601809955,11.0857142857143,"0","2","0","0",53.1466275659824,"0","0","0","0","0",0,156.375
15000,1745,456200,8000,71,1164838,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"33","44",4,11.0857142857143,"0","0","2","0",53,"0","0","0","0","0",0,101.375
3000,2808,1411600,8800,93,1834182,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"73","279",6,11.0857142857143,"2","0","0","0",4,"1","0","0","1","0",0,68.625
3000,2443,887900,8800,34,28203,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","52",12,7,"0","0","2","0",30,"0","0","0","0","0",0,68.875
500,2856,2657500,6300,11,74602,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"392","675",9.45927601809955,11.0857142857143,"0","0","0","0",10,"1","0","0","0","0",0,116.625
2000,3181,2175300,5800,59,440417.6367713,49,7,10,9,2,"579","1073",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,76.375
500,2877,2789600,6300,5,22239,4,1,1,3,1,"6","681",2,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,137.625
2000,3248,2301100,5400,3,144712,2,0,0,2,0,"554","262",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,143.375
19000,2121,1139100,8000,77,385852,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","203",16,11.0857142857143,"3","0","0","0",26,"0","2","0","0","0",0,112.125
3000,2100,1139100,6400,43,232964,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"139","221",9.45927601809955,11.0857142857143,"2","0","0","0",53.1466275659824,"0","0","0","0","0",0,91.125
6000,2793,2560300,9100,143,582649,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"336","565",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"1","2","1","1","0",0,53.625
500,2366,1684000,7600,71,228284,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"226","8",4,11.0857142857143,"0","0","0","0",19,"0","0","0","0","0",0,357.125
500,2807,2617100,7200,66,148530,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"39","635",9.45927601809955,11.0857142857143,"0","0","0","0",6,"0","0","0","0","0",0,67.625
8000,2628,2397500,8400,136,1345876,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"23","445",2,11.0857142857143,"4","0","0","0",10,"1","2","0","1","1",2,253.875
3000,1421,52200,7000,64,437694,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"36","44",4,11.0857142857143,"0","0","2","0",25,"0","0","0","0","0",0,142.625
500,2842,2657500,5500,10,152120,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"406","174",9.45927601809955,11.0857142857143,"0","2","0","0",30,"0","0","0","0","0",0,102.625
2000,2842,1463400,5900,26,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"365","621",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,102.625
500,1857,805400,7800,58,25120,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"125","199",2,11.0857142857143,"0","0","2","0",110,"0","0","0","0","0",0,213.375
18000,2478,1864300,8700,74,222511,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","48",20,11.0857142857143,"0","0","2","0",512,"1","2","0","0","0",0,103.875
2000,3374,2671700,6000,31,55669,37,15,12,19,10,"12","1362",16,11.0857142857143,"0","0","0","0",92,"0","0","0","0","0",0,269.375
8000,2814,1411600,8400,93,1616915,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"364","40",8,11.0857142857143,"0","0","0","0",72,"1","0","0","0","0",0,74.625
21000,2471,1864300,7700,48,513282,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","49",10,11.0857142857143,"0","0","2","0",54,"0","2","0","0","0",0,96.875
47000,2310,1618300,9600,146,2479325,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"221","361",16,11.0857142857143,"3","0","0","2",53.1466275659824,"1","2","0","1","0",2,301.125
6000,1876,805400,8300,126,639700,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"54","80",2,2,"2","0","0","0",53.1466275659824,"0","2","0","0","0",0,232.375
500,1547,194600,6100,86,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"51","70",4,11.0857142857143,"0","0","0","0",22,"0","0","0","0","0",0,268.625
6000,2128,320800,7000,44,1014891,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"33","284",9.45927601809955,11.0857142857143,"2","0","0","0",4,"0","0","0","0","0",0,119.125
500,3122,3382800,6400,43,440417.6367713,1,1,0,1,1,"589","1089",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,17.375
2000,2863,2789600,7700,71,1153618,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"10","860",8,11.0857142857143,"2","0","0","0",53.1466275659824,"0","0","0","0","0",0,123.625
32000,2492,918600,9000,96,1329383,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"1","385",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"1","0","1","1","0",5,117.875
500,2891,3000900,2800,51,233505,0,0,0,0,0,"252","447",8,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,151.625
500,2877,1578000,4600,44,487737,29,1,13,11,1,"395","19",4,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,137.625
2000,2142,1263700,4800,5,37066,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"6","10",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,133.125
2000,2436,1804500,6800,88,240488,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"258","414",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","2","0","0","0",0,61.875
3000,1542,194600,6500,93,62744,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"113","181",16,16,"3","0","0","0",42,"0","0","0","0","0",0,263.625
500,3080,2054000,7500,64,91439,10,3,2,5,3,"73","279",6,11.0857142857143,"2","0","0","0",53.1466275659824,"1","0","0","0","0",0,340.625
2000,3052,2004800,7800,87,2241,3,1,0,2,1,"487","900",9.45927601809955,11.0857142857143,"0","0","0","0",62,"0","0","0","0","0",0,312.625
2000,2170,525000,6700,19,67486,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","201",2,11.0857142857143,"0","0","2","0",329,"0","0","0","0","0",0,161.125
500,2730,1278800,7200,73,20658,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"171","270",2,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,355.875
500,2821,1411600,7500,67,2330,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","210",9.45927601809955,11.0857142857143,"2","0","0","0",50,"0","0","0","0","0",0,81.625
3000,3080,2054000,7900,64,145077,47,4,24,12,3,"30","44",24,11.0857142857143,"0","0","2","0",53.1466275659824,"0","0","0","0","0",0,340.625
6000,3171,2175300,8800,55,16504,26,11,13,9,5,"32","52",12,11.0857142857143,"0","0","2","0",53.1466275659824,"0","0","0","0","0",0,66.375
8000,2457,1804500,7700,88,537923,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"254","407",20,11.0857142857143,"0","0","0","0",53.1466275659824,"1","0","0","1","0",0,82.875
500,2877,1578000,5400,17,64356,2,0,0,2,0,"304","281",9.45927601809955,11.0857142857143,"0","0","0","0",12,"0","0","0","0","0",0,137.625
500,2485,1864300,6300,51,195081,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"240","291",9.45927601809955,11.0857142857143,"2","0","0","0",2,"0","0","0","0","0",0,110.875
500,2499,981000,4300,4,180029,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"9","481",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,124.875
2000,2688,1252200,7000,67,121700,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"352","597",4,11.0857142857143,"4","0","0","0",53.1466275659824,"1","0","0","0","0",0,313.875
2000,2688,2454000,7100,80,121700,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"352","597",4,11.0857142857143,"4","0","0","0",53.1466275659824,"1","2","0","0","0",0,313.875
5000,2618,2397500,8100,135,451502,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"297","490",6,6,"2","0","0","0",53.1466275659824,"1","2","0","1","0",0,243.875
2000,2863,1578000,7800,57,12461,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"50","199",4,11.0857142857143,"0","0","2","0",256,"0","0","0","0","0",0,123.625
2000,2618,1210500,6100,27,459861,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","5",2,11.0857142857143,"0","0","2","0",53.1466275659824,"0","0","0","0","0",0,243.875
2000,1904,192800,7100,45,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"33","42",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"1","0","0","0","0",0,260.375
2000,2478,1864300,4600,45,92257,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"220","240",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,103.875
500,3213,3570700,4000,30,396868,10,2,4,6,2,"555","1044",9.45927601809955,11.0857142857143,"2","0","0","0",6,"0","0","0","0","0",0,108.375
5000,2477,1864300,6900,48,204611,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"64","96",2,11.0857142857143,"0","0","2","0",25,"0","0","0","0","0",0,102.875
15000,1750,456200,8500,97,648530,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"114","190",6,6,"3","0","0","0",53.1466275659824,"1","2","0","0","0",0,106.375
5000,1799,111900,8200,55,467424,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"29","38",2,11.0857142857143,"0","0","0","0",27,"0","2","0","0","0",0,155.375
3000,1777,538300,6900,31,688576,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"64","96",2,11.0857142857143,"0","0","2","0",17,"0","0","0","0","0",0,133.375
5000,2604,1175400,9200,113,752566,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"23","32",2,11.0857142857143,"0","0","0","0",19,"1","2","0","1","0",0,229.875
16000,3192,2175300,8700,78,1172663,34,14,17,9,6,"32","48",22,11.0857142857143,"0","0","2","0",53.1466275659824,"1","2","0","0","0",0,87.375
34000,2310,685300,9700,112,2089715,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"221","361",16,11.0857142857143,"3","0","0","2",53.1466275659824,"1","2","0","1","0",2,301.125
5000,2732,2492900,8600,113,850081,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","38",2,11.0857142857143,"0","0","0","0",48,"0","0","0","0","0",0,357.875
3000,2737,1278800,7700,82,241135,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"136","218",12,11.0857142857143,"0","0","0","0",2,"0","0","0","0","0",0,362.875
2000,2121,320800,6000,46,398306,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"159","250",9.45927601809955,11.0857142857143,"0","0","0","0",6,"1","0","0","1","0",0,112.125
3000,1784,538300,8100,29,72764,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","4",8,11.0857142857143,"0","0","2","0",326,"0","0","0","0","0",0,140.375
5000,2254,1588000,7000,39,779723,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","5",2,11.0857142857143,"0","0","2","0",120,"0","0","0","0","0",0,245.125
2000,3325,4238700,6700,82,440417.6367713,26,15,4,13,6,"15","22",8,11.0857142857143,"0","0","0","0",6,"1","0","0","0","0",0,220.375
16000,3220,2215700,7500,59,769387,34,12,14,15,9,"51","179",12,11.0857142857143,"0","0","0","0",70,"1","2","0","1","0",0,115.375
31000,3229,3792300,7400,66,1242470,99,10,48,28,6,"57","1118",4,11.0857142857143,"3","0","2","0",53.1466275659824,"0","0","0","0","0",0,124.375
3000,2989,3177200,8100,98,506824,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"105","169",9.45927601809955,11.0857142857143,"0","0","0","0",6,"1","0","0","1","0",0,249.625
16000,3143,3440400,8400,72,3030132,89,22,30,61,17,"30","39",6,11.0857142857143,"0","0","2","0",32,"0","0","0","0","0",0,38.375
2000,1687,379300,6100,112,49260,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"58","85",9.45927601809955,11.0857142857143,"0","0","0","0",7,"0","0","0","0","0",0,43.375
5000,3229,3792300,3200,49,440417.6367713,49,1,37,6,0,"647","1263",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,124.375
500,2996,3177200,7400,40,115259,2,0,0,2,0,"418","372",4,11.0857142857143,"0","0","0","0",3,"0","0","0","0","0",0,256.625
18000,2849,1463400,8200,103,907724,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"254","486",4,4,"2","0","0","0",53.1466275659824,"0","0","1","0","0",16,109.625
2000,2512,981000,6900,22,76488,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","201",2,11.0857142857143,"0","0","2","0",64,"0","0","0","0","0",0,137.875
13000,3213,3570700,8600,89,1006612,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"387","657",4,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,108.375
2000,2639,2397500,7000,86,70234,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"51","497",4,11.0857142857143,"0","0","0","0",42,"0","0","0","0","0",0,264.875
500,2814,2617100,6800,49,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","7",12,11.0857142857143,"0","0","2","0",53.1466275659824,"0","0","0","0","0",0,74.625
3000,2800,2617100,8500,107,793713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"10","123",8,11.0857142857143,"2","0","0","0",53.1466275659824,"0","0","0","0","0",0,60.625
6000,2100,320800,8300,26,534158,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","6",10,11.0857142857143,"0","0","2","0",53.1466275659824,"0","0","0","0","0",0,91.125
2000,2688,2454000,7600,73,74139,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"37","53",8,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,313.875
2000,2695,2454000,4800,77,25811,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"278","570",9.45927601809955,11.0857142857143,"2","0","0","0",2,"0","0","0","0","0",0,320.875
5000,2142,1263700,7100,60,924460,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","40",8,11.0857142857143,"0","0","0","0",75,"0","2","0","0","0",0,133.125
500,2681,1252200,1600,13,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"93","397",9.45927601809955,11.0857142857143,"0","0","0","2",53.1466275659824,"0","0","0","0","0",0,306.875
3000,2072,1080000,7300,85,546056,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"34","260",12,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,63.125
2000,1988,922700,5500,76,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"190","300",4,4,"2","0","0","0",53.1466275659824,"0","0","0","0","0",0,344.375
2000,2302,685300,5400,37,331563,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"64","360",2,11.0857142857143,"0","0","2","0",81,"0","0","0","0","0",0,293.125
500,2347,1684000,5400,56,564834,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"225","369",9.45927601809955,11.0857142857143,"0","0","0","0",10,"0","0","0","0","0",0,338.125
2000,2618,1210500,7400,60,94900,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"113","495",8,11.0857142857143,"2","0","0","0",55,"0","0","0","0","0",0,243.875
