"Outcome_M9","Quan_2","Quan_3","Quan_4","Quan_5","Quan_6","Quan_7","Quan_10","Quan_11","Cat_3","Cat_4","Quan_18","Cat_349","Cat_359","Quant_24","Quant_25","Cat_469","Cat_470","Cat_494","Quan_27"
500,7100,45,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"33","42",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,4600,45,92257,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"220","240",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,4000,30,396868,10,2,4,6,2,"555","1044",11.0857142857143,"0","0",6,6,"0","0","0",0
500,6900,48,204611,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"64","96",11.0857142857143,"0","0",25,25,"0","0","0",0
2000,8500,97,648530,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"114","190",6,"0","0",53.1466275659824,9,"2","0","0",0
2000,8200,55,467424,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"29","38",11.0857142857143,"0","0",27,27,"2","0","0",0
500,6900,31,688576,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"64","96",11.0857142857143,"0","0",17,17,"0","0","0",0
2000,9200,113,752566,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"23","32",11.0857142857143,"0","0",19,19,"2","0","1",0
2000,8700,78,1172663,34,14,17,9,6,"32","48",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","0",0
19000,9700,112,2089715,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"221","361",11.0857142857143,"2","2",53.1466275659824,55.7813504823151,"2","0","1",2
3000,8600,113,850081,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","38",11.0857142857143,"0","0",48,48,"0","0","0",0
2000,7700,82,241135,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"136","218",11.0857142857143,"0","0",2,55.7813504823151,"0","0","0",0
500,6000,46,398306,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"159","250",11.0857142857143,"0","0",6,6,"0","0","1",0
500,8100,29,72764,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","4",11.0857142857143,"0","0",326,326,"0","0","0",0
2000,7000,39,779723,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","5",11.0857142857143,"0","0",120,120,"0","0","0",0
500,6700,82,440417.6367713,26,15,4,13,6,"15","22",11.0857142857143,"0","0",6,6,"0","0","0",0
2000,7500,59,769387,34,12,14,15,9,"51","179",11.0857142857143,"0","0",70,70,"2","0","1",0
8000,7400,66,1242470,99,10,48,28,6,"57","1118",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
3000,8100,98,506824,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"105","169",11.0857142857143,"0","0",6,55.7813504823151,"0","0","1",0
2000,8400,72,3030132,89,22,30,61,17,"30","39",11.0857142857143,"0","0",32,32,"0","0","0",0
2000,6100,112,49260,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"58","85",11.0857142857143,"0","0",7,55.7813504823151,"0","0","0",0
500,3200,49,440417.6367713,49,1,37,6,0,"647","1263",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7400,40,115259,2,0,0,2,0,"418","372",11.0857142857143,"0","0",3,3,"0","0","0",0
3000,8200,103,907724,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"254","486",4,"0","0",53.1466275659824,55.7813504823151,"0","1","0",16
500,6900,22,76488,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","201",11.0857142857143,"0","0",64,64,"0","0","0",0
2000,8600,89,1006612,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"387","657",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7000,86,70234,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"51","497",11.0857142857143,"0","0",42,42,"0","0","0",0
500,6800,49,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","7",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,8500,107,793713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"10","123",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,8300,26,534158,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","6",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7600,73,74139,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"37","53",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,4800,77,25811,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"278","570",11.0857142857143,"0","0",2,55.7813504823151,"0","0","0",0
2000,7100,60,924460,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","40",11.0857142857143,"0","0",75,75,"2","0","0",0
500,1600,13,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"93","397",11.0857142857143,"2","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7300,85,546056,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"34","260",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5500,76,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"190","300",4,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,5400,37,331563,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"64","360",11.0857142857143,"0","0",81,81,"0","0","0",0
2000,5400,56,564834,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"225","369",11.0857142857143,"0","0",10,55.7813504823151,"0","0","0",0
2000,7400,60,94900,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"113","495",11.0857142857143,"0","0",55,55,"0","0","0",0
