"Outcome_M8","Date_1","Quan_2","Quan_3","Quan_4","Quan_5","Quan_6","Quan_7","Quan_10","Quan_11","Cat_2","Cat_3","Cat_4","Cat_15","Quan_18","Cat_139","Cat_245","Cat_392","Cat_469","Cat_470","Cat_484","Cat_494","Cat_501"
2000,2618,8100,135,451502,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"7","297","490","2",6,"0","0","0","2","0","0","1","0"
2000,2863,7800,57,12461,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"27","50","199","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2618,6100,27,459861,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"3","4","5","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,1904,7100,45,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","33","42","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2478,4600,45,92257,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"45","220","240","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3213,4000,30,396868,10,2,4,6,2,"197","555","1044","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2477,6900,48,204611,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","64","96","1",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,1750,8500,97,648530,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","114","190","1",6,"0","0","0","2","0","0","0","0"
2000,1799,8200,55,467424,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","29","38","2",11.0857142857143,"0","0","0","2","0","0","0","0"
500,1777,6900,31,688576,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","64","96","1",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2604,9200,113,752566,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"6","23","32","2",11.0857142857143,"0","0","0","2","0","0","1","0"
3000,3192,8700,78,1172663,34,14,17,9,6,"17","32","48","3",11.0857142857143,"0","0","0","2","0","0","0","0"
6000,2310,9700,112,2089715,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"41","221","361","1",11.0857142857143,"0","0","0","2","0","0","1","0"
2000,2732,8600,113,850081,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","32","38","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2737,7700,82,241135,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","136","218","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2121,6000,46,398306,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"56","159","250","1",11.0857142857143,"0","0","0","0","0","0","1","0"
500,1784,8100,29,72764,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"3","4","4","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2254,7000,39,779723,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"3","5","5","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3325,6700,82,440417.6367713,26,15,4,13,6,"8","15","22","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3220,7500,59,769387,34,12,14,15,9,"53","51","179","2",11.0857142857143,"0","0","0","2","0","0","1","0"
8000,3229,7400,66,1242470,99,10,48,28,6,"7","57","1118","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2989,8100,98,506824,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"49","105","169","2",11.0857142857143,"0","0","0","0","0","0","1","0"
3000,3143,8400,72,3030132,89,22,30,61,17,"17","30","39","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,1687,6100,112,49260,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"7","58","85","1",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3229,3200,49,440417.6367713,49,1,37,6,0,"28","647","1263","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2996,7400,40,115259,2,0,0,2,0,"49","418","372","4",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2849,8200,103,907724,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"2","254","486","1",4,"0","0","0","0","1","0","0","0"
500,2512,6900,22,76488,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","32","201","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3213,8600,89,1006612,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","387","657","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2639,7000,86,70234,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"53","51","497","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2814,6800,49,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"3","4","7","4",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2800,8500,107,793713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","10","123","12",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2100,8300,26,534158,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"3","4","6","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2688,7600,73,74139,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"19","37","53","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2695,4800,77,25811,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"83","278","570","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2142,7100,60,924460,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"6","31","40","4",11.0857142857143,"0","0","0","2","0","0","0","0"
500,2681,1600,13,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"79","93","397","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2072,7300,85,546056,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"6","34","260","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,1988,5500,76,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"7","190","300","1",4,"0","0","0","0","0","0","0","0"
500,2302,5400,37,331563,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","64","360","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2347,5400,56,564834,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"45","225","369","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2618,7400,60,94900,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","113","495","2",11.0857142857143,"0","0","0","0","0","0","0","0"
