"Outcome_M4","Quan_2","Quan_3","Quan_4","Quan_5","Quan_6","Quan_7","Quan_8","Quan_9","Quan_10","Quan_11","Quan_13","Quan_14","Cat_3","Cat_4","Quan_17","Quan_18","Cat_162","Cat_210","Cat_216","Cat_220","Cat_466","Cat_469","Cat_470","Quan_27","Day_Of_Year_1"
3000,6100,5,227165,13,1,8,13,13,2,0,2,2,"9","382",4,11.0857142857143,"2","0","0","0","0","0","0",0,115.375
19000,8300,77,1503860,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"30","39",4,11.0857142857143,"2","2","2","2","2","0","0",0,42.125
2000,6400,100,440417.6367713,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"299","496",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,264.875
74000,9000,136,2180621,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"154","243",4,16,"0","0","0","0","0","0","0",0,73.375
2000,7900,106,538747,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"35","448",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","0",0,133.875
2000,9100,80,262738,15,3,4,15,15,7,2,7,7,"23","32",2,11.0857142857143,"0","0","0","0","0","0","0",0,298.625
2000,8200,87,1815872,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"78","128",4,11.0857142857143,"0","0","0","0","0","2","0",0,117.875
500,6800,50,598947,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"155","244",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,357.375
2000,7700,57,1153618,38,0,17,38,38,14,0,14,14,"10","860",4,11.0857142857143,"0","0","0","0","0","0","0",0,123.625
500,7100,7,440417.6367713,1,1,0,1,1,1,1,1,1,"270","854",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,298.625
500,6900,52,25475,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"88","158",4,11.0857142857143,"2","0","0","0","0","0","0",0,341.875
500,5700,50,77366,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"143","226",2,11.0857142857143,"0","0","0","0","0","0","0",0,56.125
3000,8100,72,394304,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"30","44",4,11.0857142857143,"2","2","2","2","0","0","0",0,340.875
500,7600,57,135646,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"179","282",2,11.0857142857143,"0","2","0","0","0","0","0",0,98.125
6000,3500,6,47904,42,2,37,42,42,5,0,5,5,"391","1193",2,11.0857142857143,"0","0","0","0","0","0","0",0,138.375
500,6000,7,440417.6367713,1,0,0,1,1,1,0,1,1,"46","677",16,11.0857142857143,"0","0","0","0","0","0","0",0,144.625
2000,8100,53,603869,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"98","153",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,259.125
5000,6800,13,685970,48,2,30,48,48,5,0,5,5,"46","1134",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,124.375
5000,8800,141,873287,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"20","87",2,8,"0","0","0","0","0","2","0",0,142.625
500,7500,66,312,0,0,0,0,0,0,0,0,0,"96","891",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,143.375
500,5500,16,64356,2,0,0,2,2,2,0,2,2,"304","281",4,11.0857142857143,"0","0","0","0","0","0","0",0,137.625
2000,7500,59,440417.6367713,23,7,7,23,23,6,2,6,6,"264","422",2,11.0857142857143,"0","0","0","0","0","2","0",0,108.375
2000,4000,18,114640,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"162","256",4,11.0857142857143,"0","0","0","0","0","0","0",0,98.125
2000,6000,18,299523,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"114","196",4,11.0857142857143,"0","0","0","0","0","0","0",0,78.375
2000,7900,81,123327,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"34","43",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","0",0,2.375
500,7800,70,381,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"267","428",3.25355450236967,11.0857142857143,"0","0","0","2","0","0","0",0,54.875
500,5900,94,317271,6,2,2,6,6,4,2,4,4,"335","564",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,200.625
23000,9300,156,922361,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"1","1",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","1",4,260.625
500,5100,30,308925,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"132","212",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,133.125
500,5300,4,440417.6367713,0,0,0,0,0,0,0,0,0,"9","890",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,123.625
500,5000,8,180029,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"9","481",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,124.875
500,5400,83,540020,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"14","20",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,317.625
500,7500,49,440417.6367713,1,1,0,1,1,0,0,0,0,"449","833",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,228.625
2000,6400,34,19555,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"97","151",2,11.0857142857143,"0","0","0","0","0","0","0",0,75.875
500,7000,50,87643,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"136","218",3.25355450236967,16,"0","0","0","0","0","0","0",0,337.375
2000,4800,67,315645,46,1,36,46,46,7,1,7,7,"100","1122",4,11.0857142857143,"0","0","0","0","0","0","0",0,124.375
3000,7500,61,257699,37,13,4,37,37,27,10,27,27,"38","79",2,11.0857142857143,"0","0","0","0","0","0","0",0,262.375
2000,6987.22826086957,2,440417.6367713,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"194","760",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,67.625
10000,8300,49,411958,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"4","6",4,11.0857142857143,"2","2","2","0","0","2","0",0,96.875
500,5200,68,440417.6367713,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"329","549",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,238.875
500,7600,39,440417.6367713,2,1,1,2,2,1,1,1,1,"454","841",2,11.0857142857143,"0","0","0","0","0","0","0",0,361.625
500,7000,30,22522,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"277","451",4,11.0857142857143,"0","0","0","0","0","0","0",0,109.625
2000,8600,56,114820,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"142","374",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","0",0,338.125
2000,7000,61,513190,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"10","123",2,11.0857142857143,"0","0","0","0","0","0","0",0,362.125
5000,8100,49,18034,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"32","48",4,11.0857142857143,"2","2","2","0","0","2","0",0,98.125
2000,8300,69,14306,8,4,3,8,8,2,2,2,2,"142","1010",3.25355450236967,11.0857142857143,"2","0","0","0","0","0","0",0,81.375
500,5700,29,8895,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"228","372",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,356.125
2000,7700,119,241135,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"136","218",3.25355450236967,12,"0","0","0","0","0","0","0",0,362.875
8000,8700,128,1749217,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"79","129",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","0",0,124.875
5000,9200,80,922361,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"1","1",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","1",3,260.375
500,6200,47,4315,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"379","642",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,74.625
500,6000,5,152120,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"406","174",2,11.0857142857143,"0","0","0","0","0","0","0",0,102.625
500,6300,83,334974,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"278","455",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,264.875
500,7500,27,6274,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"34","47",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,263.875
2000,8100,111,670440,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"411","725",4,11.0857142857143,"0","0","0","0","0","2","0",0,326.625
2000,7700,48,6274,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"34","47",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,131.875
500,6200,59,746269,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"8","18",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,305.375
2000,7100,94,123467,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"97","152",6,11.0857142857143,"0","0","0","0","0","0","0",0,8.375
3000,7600,89,90686,33,10,17,33,33,19,7,19,19,"131","18",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,66.375
2000,7600,71,4538,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"385","655",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,66.375
8000,8200,77,242674,31,4,13,31,31,9,2,9,9,"32","48",2,11.0857142857143,"2","2","2","0","0","0","0",0,298.625
2000,8300,101,673497,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"114","274",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,152.875
500,5400,3,440417.6367713,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"104","863",4,11.0857142857143,"0","0","0","0","0","0","0",0,116.625
2000,6100,38,391657,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"237","388",4,11.0857142857143,"0","0","0","0","0","0","0",0,68.875
2000,5500,50,55958,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"48","67",4,11.0857142857143,"0","0","0","0","0","0","0",0,78.375
2000,6200,93,341566,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"227","305",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,355.875
8000,8100,73,883301,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"75","413",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","1",0,110.875
5000,7400,33,440417.6367713,4,3,2,4,4,1,0,1,1,"32","201",4,11.0857142857143,"2","2","2","0","0","0","0",0,137.625
500,5700,42,181085,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"408","715",2,11.0857142857143,"0","0","0","0","0","0","0",0,130.625
5000,8900,110,674410,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"55","81",2,8,"0","0","0","0","0","2","0",0,330.375
3000,7600,39,513282,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"32","49",4,11.0857142857143,"2","2","2","0","0","2","0",0,96.875
2000,6200,30,84124,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"241","393",4,10,"2","0","0","0","0","0","0",0,81.875
500,5900,39,440417.6367713,6,2,0,6,6,6,2,6,6,"499","926",2,11.0857142857143,"0","0","0","0","0","0","0",0,263.625
500,7200,39,440417.6367713,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"32","198",4,11.0857142857143,"2","0","2","0","0","0","0",0,260.375
500,6900,65,440417.6367713,25,15,4,25,25,13,6,13,13,"15","22",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,220.375
500,6100,11,221857,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"107","174",2,11.0857142857143,"0","0","0","0","0","0","0",0,118.125
500,5900,54,9772,1,1,0,1,1,1,1,1,1,"143","895",2,11.0857142857143,"0","0","0","0","0","0","0",0,122.375
68000,8600,137,4365238,204,73,39,204,204,83,46,83,83,"8","11",4,18,"0","0","0","0","0","0","0",0,129.375
500,5400,22,440417.6367713,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"365","621",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,102.625
2000,8300,72,304545,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"31","286",4,11.0857142857143,"0","0","0","2","0","0","0",0,203.875
6000,8500,103,169907,54,20,21,54,54,42,16,42,42,"424","754",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","0",0,262.375
2000,8000,45,440417.6367713,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"253","406",8,11.0857142857143,"0","0","0","0","0","0","0",0,130.625
500,5200,7,86725,5,3,0,5,5,3,2,3,3,"6","1229",2,11.0857142857143,"2","0","0","0","0","0","0",0,73.375
500,8400,10,440417.6367713,1,0,0,1,1,0,0,0,0,"70","1168",2,11.0857142857143,"0","0","0","0","0","0","0",0,220.375
2000,7000,8,327421,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"50","69",4,11.0857142857143,"0","0","0","0","0","0","0",0,110.875
2000,5900,49,95291,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"48","66",2,11.0857142857143,"0","0","0","0","0","0","0",0,231.125
2000,6400,73,398306,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"159","250",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,112.125
3000,6900,28,67486,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"32","201",4,11.0857142857143,"2","2","2","0","0","0","0",0,161.125
3000,7500,26,440417.6367713,6,4,3,6,6,1,0,1,1,"32","201",2,11.0857142857143,"2","2","2","0","0","0","0",0,137.625
500,4300,38,367328,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"198","714",2,11.0857142857143,"0","0","0","0","0","0","0",0,95.625
2000,6600,49,84124,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"241","393",4,10,"2","0","0","0","0","0","0",0,81.875
500,5700,7,176797,3,0,0,3,3,3,0,3,3,"403","1234",4,11.0857142857143,"0","0","0","0","0","0","0",0,136.375
500,3800,17,191088,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"12","15",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,156.375
6000,8000,71,1164838,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"33","44",4,11.0857142857143,"2","2","2","0","0","0","0",0,101.375
10000,8800,93,1834182,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"73","279",6,11.0857142857143,"0","0","0","0","0","0","0",0,68.625
8000,8800,34,28203,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"32","52",4,7,"2","2","2","0","0","0","0",0,68.875
500,6300,11,74602,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"392","675",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,116.625
3000,5800,59,440417.6367713,49,7,10,49,49,9,2,9,9,"579","1073",4,11.0857142857143,"0","0","0","0","0","0","0",0,76.375
500,6300,5,22239,4,1,1,4,4,3,1,3,3,"6","681",2,11.0857142857143,"0","0","0","0","0","0","0",0,137.625
2000,5400,3,144712,2,0,0,2,2,2,0,2,2,"554","262",2,11.0857142857143,"0","0","0","0","0","0","0",0,143.375
5000,8000,77,385852,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"16","203",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","0",0,112.125
500,6400,43,232964,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"139","221",2,11.0857142857143,"0","0","0","0","0","0","0",0,91.125
6000,9100,143,582649,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"336","565",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","1",0,53.625
500,7600,71,228284,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"226","8",4,11.0857142857143,"2","2","0","0","0","0","0",0,357.125
2000,7200,66,148530,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"39","635",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,67.625
6000,8400,136,1345876,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"23","445",2,11.0857142857143,"0","0","0","0","0","2","0",2,253.875
3000,7000,64,437694,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"36","44",4,11.0857142857143,"2","2","2","0","0","0","0",0,142.625
500,5500,10,152120,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"406","174",2,11.0857142857143,"0","0","0","0","0","0","0",0,102.625
500,5900,26,440417.6367713,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"365","621",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,102.625
500,7800,58,25120,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"125","199",4,11.0857142857143,"2","0","2","0","0","0","0",0,213.375
3000,8700,74,222511,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"32","48",4,11.0857142857143,"2","2","2","0","0","2","0",0,103.875
2000,6000,31,55669,37,15,12,37,37,19,10,19,19,"12","1362",2,11.0857142857143,"2","0","0","0","0","0","0",0,269.375
16000,8400,93,1616915,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"364","40",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,74.625
5000,7700,48,513282,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"32","49",4,11.0857142857143,"2","2","2","0","0","2","0",0,96.875
15000,9600,146,2479325,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"221","361",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","0",2,301.125
11000,8300,126,639700,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"54","80",3.25355450236967,2,"0","0","0","0","0","2","0",0,232.375
500,6100,86,440417.6367713,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"51","70",4,11.0857142857143,"0","0","0","0","0","0","0",0,268.625
2000,7000,44,1014891,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"33","284",2,11.0857142857143,"0","0","0","0","0","0","0",0,119.125
500,6400,43,440417.6367713,1,1,0,1,1,1,1,1,1,"589","1089",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,17.375
2000,7700,71,1153618,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"10","860",4,11.0857142857143,"0","0","0","0","0","0","0",0,123.625
10000,9000,96,1329383,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"1","385",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","1",5,117.875
500,2800,51,233505,0,0,0,0,0,0,0,0,0,"252","447",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,151.625
500,4600,44,487737,29,1,13,29,29,11,1,11,11,"395","19",8,11.0857142857143,"0","0","0","0","0","0","0",0,137.625
2000,4800,5,37066,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"6","10",3.25355450236967,11.0857142857143,"2","0","0","0","0","0","0",0,133.125
3000,6800,88,240488,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"258","414",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","0",0,61.875
3000,6500,93,62744,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"113","181",2,16,"0","0","0","0","0","0","0",0,263.625
500,7500,64,91439,10,3,2,10,10,5,3,5,5,"73","279",6,11.0857142857143,"0","0","0","0","0","0","0",0,340.625
500,7800,87,2241,3,1,0,3,3,2,1,2,2,"487","900",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,312.625
2000,6700,19,67486,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"32","201",4,11.0857142857143,"2","2","2","0","0","0","0",0,161.125
500,7200,73,20658,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"171","270",2,11.0857142857143,"0","0","0","0","0","0","0",0,355.875
2000,7500,67,2330,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"16","210",2,11.0857142857143,"0","0","0","0","0","0","0",0,81.625
3000,7900,64,145077,47,4,24,47,47,12,3,12,12,"30","44",4,11.0857142857143,"2","2","2","2","0","0","0",0,340.625
16000,8800,55,16504,26,11,13,26,26,9,5,9,9,"32","52",7,11.0857142857143,"2","2","2","0","0","0","0",0,66.375
5000,7700,88,537923,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"254","407",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,82.875
500,5400,17,64356,2,0,0,2,2,2,0,2,2,"304","281",4,11.0857142857143,"0","0","0","0","0","0","0",0,137.625
