"Outcome_M2","Quan_2","Quan_3","Quan_4","Quan_5","Quan_6","Quan_8","Quan_9","Quan_10","Quan_11","Quan_13","Quan_14","Cat_4","Quan_18","Cat_110","Cat_349","Cat_404","Cat_466","Cat_467","Cat_469","Cat_484","Cat_494","Cat_498"
6000,9200,80,922361,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"1",11.0857142857143,"0","0","0","0","1","2","0","1","1"
500,6200,47,4315,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"642",11.0857142857143,"0","0","0","0","0","0","0","0","0"
500,6000,5,152120,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"174",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,6300,83,334974,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"455",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,7500,27,6274,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"47",11.0857142857143,"2","0","0","0","0","0","0","0","0"
10000,8100,111,670440,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"725",11.0857142857143,"0","0","0","0","0","2","0","0","0"
3000,7700,48,6274,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"47",11.0857142857143,"2","0","0","0","0","0","0","0","0"
3000,6200,59,746269,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"18",11.0857142857143,"0","0","0","0","1","0","0","1","0"
5000,7100,94,123467,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"152",11.0857142857143,"2","0","0","0","0","0","0","0","0"
2000,7600,89,90686,33,10,33,33,19,7,19,19,"18",11.0857142857143,"0","0","0","0","0","0","0","0","0"
500,7600,71,4538,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"655",11.0857142857143,"3","0","0","0","0","0","0","0","0"
8000,8200,77,242674,31,4,31,31,9,2,9,9,"48",11.0857142857143,"0","0","0","0","0","0","0","0","0"
3000,8300,101,673497,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"274",11.0857142857143,"0","0","0","0","1","0","0","0","0"
500,5400,3,440417.6367713,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"863",11.0857142857143,"0","0","0","0","0","0","0","0","0"
500,6100,38,391657,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"388",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,5500,50,55958,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"67",11.0857142857143,"2","0","0","0","0","0","0","0","0"
8000,6200,93,341566,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"305",11.0857142857143,"0","0","0","0","0","0","0","0","0"
11000,8100,73,883301,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"413",11.0857142857143,"0","0","0","0","0","2","0","0","0"
11000,7400,33,440417.6367713,4,3,4,4,1,0,1,1,"201",11.0857142857143,"0","0","0","0","0","0","0","0","0"
3000,5700,42,181085,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"715",11.0857142857143,"0","0","0","0","1","0","0","0","0"
32000,8900,110,674410,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"81",8,"0","0","0","0","1","2","0","0","0"
6000,7600,39,513282,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"49",11.0857142857143,"0","0","0","0","0","2","0","0","0"
2000,6200,30,84124,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"393",10,"0","0","0","0","0","0","0","0","0"
500,5900,39,440417.6367713,6,2,6,6,6,2,6,6,"926",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,7200,39,440417.6367713,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"198",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,6900,65,440417.6367713,25,15,25,25,13,6,13,13,"22",11.0857142857143,"0","0","0","0","1","0","0","0","0"
500,6100,11,221857,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"174",11.0857142857143,"0","0","0","0","0","0","0","0","0"
500,5900,54,9772,1,1,1,1,1,1,1,1,"895",11.0857142857143,"3","0","0","0","0","0","0","0","0"
315000,8600,137,4365238,204,73,204,204,83,46,83,83,"11",18,"3","0","0","0","1","0","0","1","1"
500,5400,22,440417.6367713,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"621",11.0857142857143,"0","0","0","0","0","0","0","0","0"
6000,8300,72,304545,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"286",11.0857142857143,"0","0","0","0","0","0","0","0","0"
23000,8500,103,169907,54,20,54,54,42,16,42,42,"754",11.0857142857143,"0","0","0","0","1","2","0","1","0"
3000,8000,45,440417.6367713,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"406",11.0857142857143,"0","0","0","0","1","0","0","0","0"
500,5200,7,86725,5,3,5,5,3,2,3,3,"1229",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,8400,10,440417.6367713,1,0,1,1,0,0,0,0,"1168",11.0857142857143,"3","0","0","0","0","0","0","0","0"
3000,7000,8,327421,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"69",11.0857142857143,"0","0","0","0","0","0","0","0","0"
3000,5900,49,95291,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"66",11.0857142857143,"4","0","0","0","0","0","0","0","0"
3000,6400,73,398306,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"250",11.0857142857143,"0","0","0","0","0","0","0","1","1"
3000,6900,28,67486,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"201",11.0857142857143,"0","0","0","0","0","0","0","0","0"
8000,7500,26,440417.6367713,6,4,6,6,1,0,1,1,"201",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,4300,38,367328,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"714",11.0857142857143,"2","0","0","0","0","0","0","0","0"
2000,6600,49,84124,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"393",10,"0","0","0","0","0","0","0","0","0"
500,5700,7,176797,3,0,3,3,3,0,3,3,"1234",11.0857142857143,"4","0","0","0","0","0","0","0","0"
2000,3800,17,191088,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"15",11.0857142857143,"0","0","0","0","0","0","0","0","0"
6000,8000,71,1164838,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"44",11.0857142857143,"0","0","0","0","0","0","0","0","0"
3000,8800,93,1834182,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"279",11.0857142857143,"2","0","0","0","1","0","0","1","0"
3000,8800,34,28203,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"52",7,"0","0","0","0","0","0","0","0","0"
500,6300,11,74602,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"675",11.0857142857143,"0","0","0","0","1","0","0","0","0"
2000,5800,59,440417.6367713,49,7,49,49,9,2,9,9,"1073",11.0857142857143,"0","0","0","0","0","0","0","0","0"
500,6300,5,22239,4,1,4,4,3,1,3,3,"681",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,5400,3,144712,2,0,2,2,2,0,2,2,"262",11.0857142857143,"0","0","0","0","0","0","0","0","0"
11000,8000,77,385852,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"203",11.0857142857143,"3","0","0","0","0","2","0","0","0"
2000,6400,43,232964,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"221",11.0857142857143,"2","0","0","0","0","0","0","0","0"
34000,9100,143,582649,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"565",11.0857142857143,"0","0","0","0","1","2","2","1","0"
2000,7600,71,228284,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"8",11.0857142857143,"0","0","0","0","0","0","0","0","0"
500,7200,66,148530,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"635",11.0857142857143,"0","0","0","0","0","0","0","0","0"
21000,8400,136,1345876,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"445",11.0857142857143,"4","0","0","0","1","2","0","1","1"
6000,7000,64,437694,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"44",11.0857142857143,"0","0","0","0","0","0","0","0","0"
500,5500,10,152120,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"174",11.0857142857143,"0","0","0","0","0","0","0","0","0"
500,5900,26,440417.6367713,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"621",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,7800,58,25120,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"199",11.0857142857143,"0","0","0","0","0","0","0","0","0"
8000,8700,74,222511,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"48",11.0857142857143,"0","0","0","0","1","2","0","0","0"
6000,6000,31,55669,37,15,37,37,19,10,19,19,"1362",11.0857142857143,"0","0","0","0","0","0","0","0","0"
8000,8400,93,1616915,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"40",11.0857142857143,"0","0","0","0","1","0","0","0","0"
6000,7700,48,513282,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"49",11.0857142857143,"0","0","0","0","0","2","0","0","0"
144000,9600,146,2479325,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"361",11.0857142857143,"3","2","0","0","1","2","0","1","0"
18000,8300,126,639700,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"80",2,"2","0","0","0","0","2","0","0","0"
2000,6100,86,440417.6367713,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"70",11.0857142857143,"0","0","0","0","0","0","0","0","0"
5000,7000,44,1014891,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"284",11.0857142857143,"2","0","0","0","0","0","0","0","0"
2000,6400,43,440417.6367713,1,1,1,1,1,1,1,1,"1089",11.0857142857143,"0","0","0","0","0","0","0","0","0"
8000,7700,71,1153618,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"860",11.0857142857143,"2","0","0","0","0","0","0","0","0"
21000,9000,96,1329383,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"385",11.0857142857143,"0","0","0","0","1","0","0","1","0"
500,2800,51,233505,0,0,0,0,0,0,0,0,"447",11.0857142857143,"0","0","0","0","0","0","0","0","0"
10000,4600,44,487737,29,1,29,29,11,1,11,11,"19",11.0857142857143,"0","0","0","0","0","0","0","0","0"
3000,4800,5,37066,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"10",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,6800,88,240488,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"414",11.0857142857143,"0","0","0","0","0","2","0","0","0"
6000,6500,93,62744,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"181",16,"3","0","0","0","0","0","0","0","0"
500,7500,64,91439,10,3,10,10,5,3,5,5,"279",11.0857142857143,"2","0","0","0","1","0","0","0","0"
3000,7800,87,2241,3,1,3,3,2,1,2,2,"900",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,6700,19,67486,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"201",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,7200,73,20658,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"270",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,7500,67,2330,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"210",11.0857142857143,"2","0","0","0","0","0","0","0","0"
3000,7900,64,145077,47,4,47,47,12,3,12,12,"44",11.0857142857143,"0","0","0","0","0","0","0","0","0"
5000,8800,55,16504,26,11,26,26,9,5,9,9,"52",11.0857142857143,"0","0","0","0","0","0","0","0","0"
6000,7700,88,537923,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"407",11.0857142857143,"0","0","0","0","1","0","0","1","0"
500,5400,17,64356,2,0,2,2,2,0,2,2,"281",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,6300,51,195081,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"291",11.0857142857143,"2","0","0","0","0","0","0","0","0"
500,4300,4,180029,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"481",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,7000,67,121700,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"597",11.0857142857143,"4","0","0","0","1","0","0","0","0"
3000,7100,80,121700,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"597",11.0857142857143,"4","0","0","0","1","2","0","0","0"
10000,8100,135,451502,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"490",6,"2","0","0","0","1","2","0","1","0"
3000,7800,57,12461,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"199",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,6100,27,459861,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"5",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,7100,45,440417.6367713,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"42",11.0857142857143,"0","0","0","0","1","0","0","0","0"
500,4600,45,92257,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"240",11.0857142857143,"0","0","0","0","0","0","0","0","0"
500,4000,30,396868,10,2,10,10,6,2,6,6,"1044",11.0857142857143,"2","0","0","0","0","0","0","0","0"
3000,6900,48,204611,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"96",11.0857142857143,"0","0","0","0","0","0","0","0","0"
10000,8500,97,648530,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"190",6,"3","0","0","0","1","2","0","0","0"
8000,8200,55,467424,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"38",11.0857142857143,"0","0","0","0","0","2","0","0","0"
5000,6900,31,688576,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"96",11.0857142857143,"0","0","0","0","0","0","0","0","0"
21000,9200,113,752566,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"32",11.0857142857143,"0","0","0","0","1","2","0","1","0"
15000,8700,78,1172663,34,14,34,34,9,6,9,9,"48",11.0857142857143,"0","0","0","0","1","2","0","0","0"
74000,9700,112,2089715,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"361",11.0857142857143,"3","2","0","0","1","2","0","1","0"
19000,8600,113,850081,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"38",11.0857142857143,"0","0","0","0","0","0","0","0","0"
5000,7700,82,241135,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"218",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,6000,46,398306,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"250",11.0857142857143,"0","0","0","0","1","0","0","1","0"
10000,8100,29,72764,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"4",11.0857142857143,"0","0","0","0","0","0","0","0","0"
8000,7000,39,779723,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"5",11.0857142857143,"0","0","0","0","0","0","0","0","0"
3000,6700,82,440417.6367713,26,15,26,26,13,6,13,13,"22",11.0857142857143,"0","0","0","0","1","0","0","0","0"
11000,7500,59,769387,34,12,34,34,15,9,15,15,"179",11.0857142857143,"0","0","0","0","1","2","0","1","0"
115000,7400,66,1242470,99,10,99,99,28,6,28,28,"1118",11.0857142857143,"3","0","0","0","0","0","0","0","0"
6000,8100,98,506824,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"169",11.0857142857143,"0","0","0","0","1","0","0","1","0"
44000,8400,72,3030132,89,22,89,89,61,17,61,61,"39",11.0857142857143,"0","0","0","0","0","0","0","0","0"
5000,6100,112,49260,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"85",11.0857142857143,"0","0","0","0","0","0","0","0","0"
21000,3200,49,440417.6367713,49,1,49,49,6,0,6,6,"1263",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,7400,40,115259,2,0,2,2,2,0,2,2,"372",11.0857142857143,"0","0","0","0","0","0","0","0","0"
10000,8200,103,907724,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"486",4,"2","0","0","0","0","0","0","0","0"
6000,6900,22,76488,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"201",11.0857142857143,"0","0","0","0","0","0","0","0","0"
5000,8600,89,1006612,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"657",11.0857142857143,"0","0","0","0","0","0","0","0","0"
5000,7000,86,70234,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"497",11.0857142857143,"0","0","0","0","0","0","0","0","0"
3000,6800,49,440417.6367713,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"7",11.0857142857143,"0","0","0","0","0","0","0","0","0"
5000,8500,107,793713,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"123",11.0857142857143,"2","0","0","0","0","0","0","0","0"
5000,8300,26,534158,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"6",11.0857142857143,"0","0","0","0","0","0","0","0","0"
3000,7600,73,74139,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"53",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,4800,77,25811,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"570",11.0857142857143,"2","0","0","0","0","0","0","0","0"
31000,7100,60,924460,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"40",11.0857142857143,"0","0","2","0","0","2","0","0","0"
500,1600,13,440417.6367713,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"397",11.0857142857143,"0","2","0","0","0","0","0","0","0"
3000,7300,85,546056,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"260",11.0857142857143,"0","0","0","0","0","0","0","0","0"
3000,5500,76,440417.6367713,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"300",4,"2","0","0","0","0","0","0","0","0"
2000,5400,37,331563,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"360",11.0857142857143,"0","0","0","0","0","0","0","0","0"
2000,5400,56,564834,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"369",11.0857142857143,"0","0","0","0","0","0","0","0","0"
3000,7400,60,94900,29.7883211678832,8.66058394160584,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"495",11.0857142857143,"2","0","0","0","0","0","0","0","0"
